2.162645714001989290e+03;-1.103296423471607795e+03;2.169309403035717423e+03;-1.402900891551419363e+03
1.806340259696468365e+03;3.299580300393278776e+03;1.856059216065409373e+03;3.507687709355963307e+03
-6.581456614336980238e+02;-7.086679800430496243e+02;-7.100003520541213220e+02;-9.457577202062449260e+02
7.298648180564291543e+00;2.860338080913718439e+00;7.292915431374382251e+00;2.791205788284596423e+00
